6.27266, 36.9812, 4.28656, 36.7458, 4.40426, 35.7528, 6.39036, 35.9882, 
8.65236, 37.5466, 6.70393, 37.0954, 6.92954, 36.1212, 8.87797, 36.5724, 
11.223, 37.7302, 9.22864, 37.5805, 9.30349, 36.5833, 11.2979, 36.733, 
3.80227, 36.6848, 1.80918, 36.5187, 1.89223, 35.5221, 3.88532, 35.6882, 
6.26728, 36.9806, 4.28117, 36.7453, 4.39879, 35.7523, 6.38491, 35.9875, 
8.6472, 37.5454, 6.69866, 37.0946, 6.92404, 36.1204, 8.87258, 36.5711, 
11.2175, 37.7298, 9.22318, 37.5794, 9.29836, 36.5822, 11.2927, 36.7326, 
3.79685, 36.6843, 1.80369, 36.5191, 1.8863, 35.5225, 3.87947, 35.6877, 
6.2617, 36.9799, 4.27557, 36.7448, 4.39311, 35.7517, 6.37925, 35.9868, 
8.64185, 37.5441, 6.69319, 37.0939, 6.91833, 36.1195, 8.86699, 36.5698, 
11.2118, 37.7294, 9.21751, 37.5783, 9.29303, 36.5812, 11.2873, 36.7322, 
3.79126, 36.6838, 1.79801, 36.5196, 1.88012, 35.5229, 3.87336, 35.6872, 
6.25592, 36.9792, 4.26976, 36.7443, 4.38723, 35.7512, 6.37338, 35.9861, 
8.63629, 37.5428, 6.68753, 37.093, 6.91242, 36.1187, 8.86118, 36.5684, 
11.2059, 37.729, 9.21163, 37.5772, 9.28751, 36.5801, 11.2817, 36.7319, 
3.7855, 36.6832, 1.79216, 36.5202, 1.87367, 35.5235, 3.86701, 35.6866, 
6.24993, 36.9785, 4.26375, 36.7437, 4.38113, 35.7506, 6.36731, 35.9854, 
8.63054, 37.5415, 6.68166, 37.0922, 6.90629, 36.1178, 8.85518, 36.567, 
11.1997, 37.7285, 9.20555, 37.5761, 9.28179, 36.579, 11.276, 36.7315, 
3.77958, 36.6827, 1.78612, 36.521, 1.86696, 35.5243, 3.86041, 35.686, 
6.24373, 36.9777, 4.25754, 36.7432, 4.37483, 35.7501, 6.36102, 35.9846, 
8.6246, 37.5401, 6.67559, 37.0913, 6.89996, 36.1168, 8.84896, 36.5656, 
11.1934, 37.7281, 9.19926, 37.5749, 9.27587, 36.5778, 11.27, 36.731, 
3.7735, 36.6821, 1.77992, 36.522, 1.85998, 35.5252, 3.85356, 35.6853, 
6.23734, 36.977, 4.25112, 36.7426, 4.36831, 35.7495, 6.35453, 35.9839, 
8.61845, 37.5386, 6.66932, 37.0904, 6.89341, 36.1159, 8.84255, 36.5641, 
11.1868, 37.7276, 9.19277, 37.5736, 9.26976, 36.5766, 11.2638, 36.7306, 
3.76725, 36.6815, 1.77354, 36.5231, 1.85274, 35.5263, 3.84646, 35.6847, 
6.23074, 36.9762, 4.2445, 36.742, 4.36159, 35.7489, 6.34783, 35.9831, 
8.61211, 37.5371, 6.66285, 37.0895, 6.88666, 36.1149, 8.83592, 36.5625, 
11.1801, 37.7271, 9.18606, 37.5724, 9.26345, 36.5754, 11.2574, 36.7301, 
3.76086, 36.6809, 1.76699, 36.5245, 1.84522, 35.5275, 3.83909, 35.684, 
6.22394, 36.9754, 4.23767, 36.7414, 4.35465, 35.7483, 6.34092, 35.9822, 
8.60557, 37.5356, 6.65617, 37.0886, 6.87969, 36.1139, 8.82909, 36.5609, 
11.1731, 37.7266, 9.17915, 37.5711, 9.25694, 36.5741, 11.2509, 36.7297, 
3.7543, 36.6803, 1.76027, 36.526, 1.83743, 35.529, 3.83147, 35.6833, 
6.21693, 36.9745, 4.23064, 36.7408, 4.34751, 35.7476, 6.3338, 35.9814, 
8.59884, 37.534, 6.6493, 37.0876, 6.87252, 36.1128, 8.82206, 36.5593, 
11.1659, 37.7261, 9.17203, 37.5697, 9.25023, 36.5728, 11.2441, 36.7292, 
3.7476, 36.6797, 1.75338, 36.5277, 1.82937, 35.5306, 3.82358, 35.6826, 
6.20972, 36.9737, 4.2234, 36.7402, 4.34016, 35.747, 6.32648, 35.9805, 
8.5919, 37.5324, 6.64223, 37.0866, 6.86514, 36.1118, 8.81482, 36.5576, 
11.1585, 37.7256, 9.16471, 37.5683, 9.24333, 36.5714, 11.2371, 36.7287, 
3.74075, 36.679, 1.74633, 36.5297, 1.82102, 35.5325, 3.81543, 35.6818, 
6.20231, 36.9728, 4.21596, 36.7395, 4.33259, 35.7464, 6.31894, 35.9796, 
8.58477, 37.5308, 6.63495, 37.0856, 6.85755, 36.1107, 8.80737, 36.5558, 
11.1509, 37.725, 9.15718, 37.5669, 9.23623, 36.57, 11.23, 36.7282, 
3.73375, 36.6784, 1.73913, 36.5319, 1.81239, 35.5345, 3.80701, 35.6811, 
6.1947, 36.9719, 4.20831, 36.7389, 4.32481, 35.7457, 6.3112, 35.9787, 
8.57745, 37.5291, 6.62748, 37.0845, 6.84975, 36.1095, 8.79972, 36.5541, 
11.1431, 37.7244, 9.14944, 37.5654, 9.22894, 36.5686, 11.2226, 36.7276, 
3.72661, 36.6777, 1.73176, 36.5343, 1.80347, 35.5369, 3.79832, 35.6803, 
